,Unnamed: 0,Unnamed: 0.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
806,806,806,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841154718.jpg,Toast,Nigel Slater,Paperback,3.5,7.59,$,11.4,9781841154718,Biography,dataset/Biography/0000807.jpg,"Rustic breads, scones, and biscuits paired with fruit-jams, jellies, nut butters, savory spreads, pickles, and more--from the James Beard award-winning author of Sourdough. Bread and butter, toast and jam, scones and clotted cream—baked goods have a long tradition of being paired with spreads to make their flavors and textures sing. As a baker with a passion for plants, Sarah Owens, author of the James Beard award–winning Sourdough, takes these simple pairings in fresh new directions. Spread some Strawberry & Meyer Lemon Preserves on a piece of Buckwheat Milk Bread for a special springtime treat. Top a slice of Pain de Mie with Watermelon Jelly for a bright taste of summer. Lather some Gingered Sweet Potato Butter on a piece of Spiced Carrot Levain for a warming fall breakfast. Make a batch of Dipping Chips to serve with Preserved Lemon and Fava Bean Hummus for an inspired snack. Wow brunch guests with a spread of Sourdough Whole-Grain Bagels, Lemony Herb Chèvre, and Beet-Cured Gravlax. The recipes here offer a thoroughly fresh sensibility for the comfort found in a simple slice of toast spread with jam."
807,807,807,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846045738.jpg,The Sun Does Shine,Anthony Ray Hinton,Paperback,4.5,15.06,$,16.0,9781846045738,Biography,dataset/Biography/0000808.jpg,"Oprah's Book Club Summer 2018 Selection The Instant New York Times Bestseller A powerful, revealing story of hope, love, justice, and the power of reading by a man who spent thirty years on death row for a crime he didn't commit. “An amazing and heartwarming story, it restores our faith in the inherent goodness of humanity.” —Archbishop Desmond Tutu In 1985, Anthony Ray Hinton was arrested and charged with two counts of capital murder in Alabama. Stunned, confused, and only twenty–nine years old, Hinton knew that it was a case of mistaken identity and believed that the truth would prove his innocence and ultimately set him free. But with no money and a different system of justice for a poor black man in the South, Hinton was sentenced to death by electrocution. He spent his first three years on Death Row at Holman State Prison in agonizing silence—full of despair and anger toward all those who had sent an innocent man to his death. But as Hinton realized and accepted his fate, he resolved not only to survive, but find a way to live on Death Row. For the next twenty–seven years he was a beacon—transforming not only his own spirit, but those of his fellow inmates, fifty–four of whom were executed mere feet from his cell. With the help of civil rights attorney and bestselling author of Just Mercy, Bryan Stevenson, Hinton won his release in 2015. With a foreword by Stevenson, The Sun Does Shine is an extraordinary testament to the power of hope sustained through the darkest times. Destined to be a classic memoir of wrongful imprisonment and freedom won, Hinton’s memoir tells his dramatic thirty–year journey and shows how you can take away a man’s freedom, but you can’t take away his imagination, humor, or joy."
808,808,808,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405911894.jpg,No Easy Day,Mark Owen,Paperback,4.0,9.56,$,11.4,9781405911894,Biography,dataset/Biography/0000809.jpg,"Energetic sufragette Nell Bray, off on a climbing holiday, sees a rescue team unearthing an Englishman lost to a glacier thirty years ago and cannot resist getting involved when she learns his death may not have been an accident"
809,809,809,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553816013.jpg,Holy Cow!,Sarah MacDonald,Paperback,3.5,9.77,$,11.4,9780553816013,Biography,dataset/Biography/0000810.jpg,"In her twenties, journalist Sarah Macdonald backpacked around India and came away with a lasting impression of heat, pollution and poverty. So when an airport beggar read her palm and told her she would return to India—and for love—she screamed, “Never!” and gave the country, and him, the finger. But eleven years later, the prophecy comes true. When the love of Sarah’s life is posted to India, she quits her dream job to move to the most polluted city on earth, New Delhi. For Sarah this seems like the ultimate sacrifice for love, and it almost kills her, literally. Just settled, she falls dangerously ill with double pneumonia, an experience that compels her to face some serious questions about her own fragile mortality and inner spiritual void. “I must find peace in the only place possible in India,” she concludes. “Within.” Thus begins her journey of discovery through India in search of the meaning of life and death. Holy Cow is Macdonald’s often hilarious chronicle of her adventures in a land of chaos and contradiction, of encounters with Hinduism, Islam and Jainism, Sufis, Sikhs, Parsis and Christians and a kaleidoscope of yogis, swamis and Bollywood stars. From spiritual retreats and crumbling nirvanas to war zones and New Delhi nightclubs, it is a journey that only a woman on a mission to save her soul, her love life—and her sanity—can survive."
810,810,810,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0619/9780061924699.jpg,Highest Duty,Chesley B. Sullenberger,Paperback,4.0,10.56,$,13.9,9780061924699,Biography,dataset/Biography/0000811.jpg,
811,811,811,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007149537.jpg,The Age of Wonder,Richard Holmes,Paperback,4.0,14.39,$,16.0,9780007149537,Biography,dataset/Biography/0000812.jpg,"The Age of Wonder is a colorful and utterly absorbing history of the men and women whose discoveries and inventions at the end of the eighteenth century gave birth to the Romantic Age of Science. When young Joseph Banks stepped onto a Tahitian beach in 1769, he hoped to discover Paradise. Inspired by the scientific ferment sweeping through Britain, the botanist had sailed with Captain Cook in search of new worlds. Other voyages of discovery—astronomical, chemical, poetical, philosophical—swiftly follow in Richard Holmes's thrilling evocation of the second scientific revolution. Through the lives of William Herschel and his sister Caroline, who forever changed the public conception of the solar system; of Humphry Davy, whose near-suicidal gas experiments revolutionized chemistry; and of the great Romantic writers, from Mary Shelley to Coleridge and Keats, who were inspired by the scientific breakthroughs of their day, Holmes brings to life the era in which we first realized both the awe-inspiring and the frightening possibilities of science—an era whose consequences are with us still. BONUS MATERIAL: This ebook edition includes an excerpt from Richard Holmes's Falling Upwards."
812,812,812,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408889213.jpg,Mudlarking,Lara Maiklem,Hardback,4.5,19.18,$,23.0,9781408889213,Biography,dataset/Biography/0000813.jpg,"Often seen combing the shoreline of the River Thames at low tide, groups of archaeology enthusiasts known as 'mudlarks' continue a tradition that dates back to the eighteenth century. Over the years they have found a vast array of historical artefacts providing glimpses into the city's past. Objects lost or discarded centuries ago – from ancient river offerings such as the Battersea Shield and Waterloo Helmet, to seventeenth-century trade tokens and even medals for bravery – have been discovered in the river. This book explores a fascinating assortment of finds from prehistoric to modern times, which collectively tell the rich and illustrious story of London and its inhabitants."
813,813,813,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5565/9781556525896.jpg,I'm with the Band,Pamela Des Barres,Paperback,3.5,15.83,$,,9781556525896,Biography,dataset/Biography/0000814.jpg,An Unauthorized Guide To The Complete Radio Series 1988 - 1992 All 218 episodes catalogued and researched plus: * complete unreleased tracks index * comparison of Bag Records bootleg tracks and Lost Lennon Tapes broadcast versions * comparison of commercially released tracks and Lost Lennon Tapes broadcast versions
814,814,814,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4522/9780452297982.jpg,Turn Right At Machu Picchu,Mark Adams,Paperback,4.0,13.4,$,17.0,9780452297982,Biography,dataset/Biography/0000815.jpg,"THE NEW YORK TIMES BESTSELLING TRAVEL MEMOIR What happens when an unadventurous adventure writer tries to re-create the original expedition to Machu Picchu? In 1911, Hiram Bingham III climbed into the Andes Mountains of Peru and “discovered” Machu Picchu. While history has recast Bingham as a villain who stole both priceless artifacts and credit for finding the great archeological site, Mark Adams set out to retrace the explorer’s perilous path in search of the truth—except he’d written about adventure far more than he’d actually lived it. In fact, he’d never even slept in a tent. Turn Right at Machu Picchu is Adams’ fascinating and funny account of his journey through some of the world’s most majestic, historic, and remote landscapes guided only by a hard-as-nails Australian survivalist and one nagging question: Just what was Machu Picchu?"
815,815,815,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849014649.jpg,Tokyo Vice,Jake Adelstein,Paperback,4.0,8.19,$,11.4,9781849014649,Biography,dataset/Biography/0000816.jpg,"A riveting true-life tale of newspaper noir and Japanese organized crime from an American investigative journalist who ""pulls the curtain back on ... [an] element of Japanese society that few Westerners ever see"" (San Francisco Examiner). Now a Max Original Series on HBO Max Jake Adelstein is the only American journalist ever to have been admitted to the insular Tokyo Metropolitan Police Press Club, where for twelve years he covered the dark side of Japan: extortion, murder, human trafficking, fiscal corruption, and of course, the yakuza. But when his final scoop exposed a scandal that reverberated all the way from the neon soaked streets of Tokyo to the polished Halls of the FBI and resulted in a death threat for him and his family, Adelstein decided to step down. Then, he fought back. In Tokyo Vice he delivers an unprecedented look at Japanese culture and searing memoir about his rise from cub reporter to seasoned journalist with a price on his head."
816,816,816,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140100181.jpg,The Basketball Diaries,Jim Carroll,Paperback,4.0,12.72,$,15.0,9780140100181,Biography,dataset/Biography/0000817.jpg,"'I'M THE KING OF THE WORLD' That was the cry from Leonardo DiCaprio as he stood astride the bow in Titanic - the movie that would go on to smash all records, raking in a whopping GBP1.1 billion worldwide. Now, few Hollywood movers and shakers would dispute that statement as Leo has rocketed to become one of the highest paid actors in the world. And his position looks set to be secure after an incredible 2013 which saw Hollywood's hottest talent appearing as the eponymous Jay Gatsy in the Great Gatsby, following swiftly on the heels of the great success of Quentin Tarantino's blockbuster, Django Unchained. Yet, although he's spent over 15 years at the top of his profession, Leonardo remains something of an enigma - his often daring movie choices suggest an actor still striving for perfection."
817,817,817,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6046/9781604693638.jpg,Beatrix Potter's Gardening Life,Marta McDowell,Hardback,4.0,17.32,$,21.95,9781604693638,Biography,dataset/Biography/0000818.jpg,"“An enchanting and original account of Beatrix Potter's life and her love of plants and gardening.” —Judy Taylor, vice president of the Beatrix Potter Society There aren’t many books more beloved than The Tale of Peter Rabbit and even fewer authors as iconic as Beatrix Potter. More than 150 million copies of her books have sold worldwide and interest in her work and life remains high. And her characters—Peter Rabbit, Jemima Puddle Duck, and all the rest—exist in a charmed world filled with flowers and gardens. Beatrix Potter’s Gardening Life is the first book to explore the origins of Beatrix Potter’s love of gardening and plants and show how this passion came to be reflected in her work. The book begins with a gardener’s biography, highlighting the key moments and places throughout her life that helped define her, including her home Hill Top Farm in England's Lake District. Next, the reader follows Beatrix Potter through a year in her garden, with a season-by-season overview of what is blooming that truly brings her gardens alive. The book culminates in a traveler’s guide, with information on how and where to visit Potter’s gardens today."
818,818,818,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471151002.jpg,Ghost Boy,Martin Pistorius,Paperback,4.0,7.29,$,11.4,9781471151002,Biography,dataset/Biography/0000819.jpg,"New York Times bestseller. They all thought he was gone. But he was alive and trapped inside his own body for ten years. In January 1988 Martin Pistorius, aged twelve, fell inexplicably sick. First, he lost his voice and stopped eating. Then he slept constantly and shunned human contact. Doctors were mystified. Within eighteen months he was mute and wheelchair-bound. Martin's parents were told an unknown degenerative disease left him with the mind of a baby and less than two years to live. Martin was moved to care centers for severely disabled children. The stress and heartache shook his parents’ marriage and their family to the core. Their boy was gone. Or so they thought. Ghost Boy is the heart-wrenching story of one boy’s return to life through the power of love and faith. In these pages, readers see: A parent’s resilience. The consequences of misdiagnosis. Abuse at the hands of cruel caretakers. The unthinkable duration of Martin’s mental alertness betrayed by his lifeless body. We also see a life reclaimed—a business created, a new love kindled—all from a wheelchair. Martin's emergence from his own darkness invites us to celebrate our own lives and fight for a better life for others."
819,819,819,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7679/9780767903868.jpg,In A Sunburned Country,Bill Bryson,Paperback,4.0,14.67,$,17.0,9780767903868,Biography,dataset/Biography/0000820.jpg,
820,820,820,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845294960.jpg,In God's Name,David A. Yallop,Paperback,4.0,11.16,$,12.4,9781845294960,Biography,dataset/Biography/0000821.jpg,"Only thirty-three days after his election, Pope John Paul I,Albino Luciani, died in strange circumstances. Almost immediately rumours of a cover-up began to circulate around the Vatican. In his researches David Yallop uncovered an extraordinary story: behind the Pope's death lay a dark and complex web of corruption within the Church that involved the Freemasons, Opus Dei and the Mafia and the murder of the 'Pope's Banker' Roberto Calvi. When first published in 1984 In God's Name was denounced by the Vatican yet became an award-winning international bestseller. In this new edition, Yallop brings the story up to date and reveals new evidence that has been long buried concerning the truth behind the Vatican cover-up. This is a classic work of investigative writing whose revelations will continue to reverberate around the world."
821,821,821,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141184593.jpg,Goodbye to All That,Robert Graves,Paperback,4.0,9.23,$,11.4,9780141184593,Biography,dataset/Biography/0000822.jpg,Robert Graves' superb autobiography tells the story of his life at public school and as a young officer during the First World War.
822,822,822,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787479036.jpg,The Tour According to G,Geraint Thomas,Hardback,4.5,17.08,$,24.0,9781787479036,Biography,dataset/Biography/0000823.jpg,"The inspirational inside story from the 2018 Tour de France and Sports Personality of the Year winner ""This year G was the strongest rider, and he finally had Lady Luck on his side. An unstoppable combination"" Chris Froome ""I understood what Geraint's win meant: for him, for me, for the team, and for Wales, too"" Dave Brailsford ""Wow!"" Thierry Henry For years Geraint Thomas appeared blessed with extraordinary talent but jinxed at the greatest bike race in the world: twice an Olympic gold medallist on the track, Commonwealth champion, yet at the Tour de France a victim of crashes, bad luck and his willingness to sacrifice himself for his team-mates. In the summer of 2018, that curse was blown away in spectacular fashion - from the cobbles of the north and the iconic mountain climbs of the Alps to the brutal slopes of the Pyrenees and, finally, the Champs-Elysees in Paris. As a boy, G had run home from school on summer afternoons to watch the Tour on television. This July, across twenty-one stages and three weeks, and under constant attack from his rivals, he made the race his own. With insight from the key characters around Geraint, this is the inside story of one of the most thrilling and heart-warming tales in sport. Not only can nice guys come first - they can win the biggest prize of all."
823,823,823,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141035888.jpg,Hitler,Ian Kershaw,Paperback,4.5,19.51,$,21.1,9780141035888,Biography,dataset/Biography/0000824.jpg,"‘MEIN KAMPF’ is the autobiography of Adolf Hitler gives detailed insight into the mission and vision of Adolf Hitler that shook the world. This book is the merger of two volumes. The first volume of MEIN KAMPF’ was written while the author was imprisioned in a Bavarian fortress. The book deals with events which brought the author into this blight. It was the hour of Germany’s deepest humiliation, when Napolean has dismembered the old German Empire and French soldiers occupied almost the whole of Germony. The books narrates how Hitler was arrested with several of his comrades and imprisoned in the fortress of Landsberg on the river Lech. During this period only the author wrote the first volume of MEIN KAMPF. The Second volume of MEIN KAMPF was written after release of Hitler from prison and it was published after the French had left the Ruhr, the tramp of the invading armies still echoed in German ears and the terrible ravages had plunged the country into a state of social and economic Chaos. The beauty of the book is, MEIN KAMPF is an historical document which bears the emprint of its own time. Moreover, Hitler has declared that his acts and ‘public statements’ constitute a partial revision of his book and are to be taken as such. Also, the author has translated Hitler’s ideal, the Volkischer Staat, as the People’s State. The author has tried his best making German Vocabulary easy to understand. You will never be satisfied until go through the whole book. A must read book, which is one of the most widely circulated and read books worldwide."
824,824,824,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8459/9781845963866.jpg,No More Tomorrows,Kathryn Bonella,Paperback,4.0,12.86,$,13.9,9781845963866,Biography,dataset/Biography/0000825.jpg,"After awaking from a restless sleep that has plagued him for weeks, Mark Jones awakes to the realization it is his last physical day on earth. Mark begins to reflect on his life of living with HIV and his love for his HIV negative partner Kevin Williams, who despite his initial reservations has embraced and loved Mark knowing that ""death would come knocking soon."" This love story traces the relationship between Mark and Kevin from the very first date, the very first kiss, the first time they made love and the last time they would say good-bye."
825,825,825,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783784189.jpg,The Cow Book,John Connell,Paperback,4.5,9.28,$,12.4,9781783784189,Biography,dataset/Biography/0000826.jpg,"Farming has been in John Connell's family for generations, but he never intended to follow in his father's footsteps. Until, one winter, he finds himself back on the farm and begins to learn the ways of the farmer and the way of the cows. Connell records the hypnotic rhythm of the farming day - cleaning the outhouses, milking the herd, tending to sickly lambs, helping the cows give birth. But alongside the routine events, there are the unforeseen moments when things go wrong: when a calf fails to thrive, when a sheep goes missing, when illness breaks out, when depression takes hold, when an argument erupts and things are said that cannot be unsaid. The Cow Book is the story of a calving season. It is also the story of the cow itself, from its domestication and worship as a God by the Ancient Egyptians to the modern practice of mechanized herds, via the figure of the cowboy, the destruction of the American buffalo, the demise of the aboriginal jackaroos and the consequences of BSE. And, above all, it is the story of Connell's life as a farmer, of his relationship with his birthplace of County Longford, with the community around the family farm, with the animals he tends, and with his father."
826,826,826,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751552294.jpg,War Dog,Damien Lewis,Paperback,4.0,8.0,$,11.4,9780751552294,Biography,dataset/Biography/0000827.jpg,"*A New York Times Best Seller* Under the cover of night, deep in the desert of Afghanistan, a US Army handler led a Special Forces patrol with his military working dog. Without warning an insurgent popped up, his weapon raised. At the handler's command, the dog charged their attacker. There was the flash of steel, the blur of fur, and the sound of a single shot; the handler watched his dog take a bullet. During the weeks it would take the dog to heal, the handler never left its side. The dog had saved his life. Loyal and courageous, dogs are truly man's best friend on the battlefield. While the soldiers may not always feel comfortable calling the bond they form love, the emotions involved are strong and complicated.In War Dogs, Rebecca Frankel offers a riveting mix of on-the-ground reporting, her own hands-on experiences in the military working dog world, and a look at the science of dogs' special abilities-from their amazing noses and powerful jaws to their enormous sensitivity to the emotions of their human companions. The history of dogs in the US military is long and rich, from the spirit-lifting mascots of the Civil War to the dogs still leading patrols hunting for IEDs today. Frankel not only interviewed handlers who deployed with dogs in wars from Vietnam to Iraq, but top military commanders, K-9 program managers, combat-trained therapists who brought dogs into war zones as part of a preemptive measure to stave off PTSD, and veterinary technicians stationed in Bagram. She makes a passionate case for maintaining a robust war-dog force. In a post-9/11 world rife with terrorist threats, nothing is more effective than a bomb-sniffing dog and his handler. With a compelling cast of humans and animals, this moving book is a must read for all dog lovers-military and otherwise."
827,827,827,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509896578.jpg,Carrying the Fire,Michael Collins,Paperback,4.5,11.12,$,13.9,9781509896578,Biography,dataset/Biography/0000828.jpg,"NATIONAL BESTSELLER • WINNER OF THE PULITZER PRIZE • A searing, post-apocalyptic novel about a father and son's fight to survive, this ""tale of survival and the miracle of goodness only adds to McCarthy's stature as a living master. It's gripping, frightening and, ultimately, beautiful"" (San Francisco Chronicle). A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind. It is cold enough to crack stones, and when the snow falls it is gray. The sky is dark. Their destination is the coast, although they don't know what, if anything, awaits them there. They have nothing; just a pistol to defend themselves against the lawless bands that stalk the road, the clothes they are wearing, a cart of scavenged food—and each other. The Road is the profoundly moving story of a journey. It boldly imagines a future in which no hope remains, but in which the father and his son, ""each the other's world entire,"" are sustained by love. Awesome in the totality of its vision, it is an unflinching meditation on the worst and the best that we are capable of: ultimate destructiveness, desperate tenacity, and the tenderness that keeps two people alive in the face of total devastation."
828,828,828,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2241/9780224100748.jpg,Klopp: Bring the Noise,Raphael Honigstein,Paperback,4.0,16.38,$,19.1,9780224100748,Biography,dataset/Biography/0000829.jpg,"JüKlopp's coaching career began in the German second tier at the unfashionable club of FSV Mainz 05, whom he steered to the Bundesliga for the first time in forty-one years. In 2008, he joined Borussia Dortmund, where he achieved back-to-back league titles and took the club to the UEFA Champions League final. He left Germany for one of the England's most challenging jobs: to manage Liverpool, a once-mighty club that had not managed sustained success since the 1980s. It was not a task for the fainthearted. Anfield, Liverpool's home, is a temple to flamboyant attacking soccer powered by passion. In Klopp, Liverpool finally found a manager who embodied the essence of the club. Klopp is dynamic, expressive, restless, driven-he feels every move and play, every tactical shift, every contact on the field. His eyes betray a wild ecstasy and agony as his team thrives or falls. His game plan demands relentless commitment-the famous gegenpress-and he is one of the great personal motivators in all sport. Raphael Honigstein, author of Das Reboot and Budesliga correspondent for the Guardian, has interviewed Klopp and followed his career since his early years, and better than anyone knows how to ""bring the noise"" to his subject."
829,829,829,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030883.jpg,'What Do You Care What Other People Think?',Richard P. Feynman,Paperback,4.5,9.82,$,12.9,9780141030883,Biography,dataset/Biography/0000830.jpg,"The New York Times best-selling sequel to ""Surely You’re Joking, Mr. Feynman!"" One of the greatest physicists of the twentieth century, Richard Feynman possessed an unquenchable thirst for adventure and an unparalleled ability to tell the stories of his life. ""What Do You Care What Other People Think?"" is Feynman’s last literary legacy, prepared with his friend and fellow drummer, Ralph Leighton. Among its many tales—some funny, others intensely moving—we meet Feynman’s first wife, Arlene, who taught him of love’s irreducible mystery as she lay dying in a hospital bed while he worked nearby on the atomic bomb at Los Alamos. We are also given a fascinating narrative of the investigation of the space shuttle Challenger’s explosion in 1986, and we relive the moment when Feynman revealed the disaster’s cause by an elegant experiment: dropping a ring of rubber into a glass of cold water and pulling it out, misshapen."
830,830,830,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753821251.jpg,Brunel,Steven Brindle,Paperback,4.0,8.64,$,12.4,9780753821251,Biography,dataset/Biography/0000831.jpg,"Who is the man with no head? Commander John Carlyle has enough on his plate with a dead film producer and a runaway actor, not to mention the alcoholic boss who's accused him of harassment. The last thing he needs is a headless corpse in the cells of a recently closed police station. Does the killing have something to do with the station's dark past? It seems more than coincidence but Carlyle has to identify the victim before he can solve the murder..."
831,831,831,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9106/9781910695784.jpg,The Years,Annie Ernaux,Paperback,4.0,11.98,$,16.0,9781910695784,Biography,dataset/Biography/0000832.jpg,"Superman is the original superhero, an American icon, and arguably the most famous character in the world--and he's Jewish! Introduced in June 1938, the Man of Steel was created by two Jewish teens, Jerry Siegel, the son of immigrants from Eastern Europe, and Joe Shuster, an immigrant. They based their hero's origin story on Moses, his strength on Samson, his mission on the golem, and his nebbish secret identity on themselves. They made him a refugee fleeing catastrophe on the eve of World War II and sent him to tear Nazi tanks apart nearly two years before the US joined the war. In the following decades, Superman's mostly Jewish writers, artists, and editors continued to borrow Jewish motifs for their stories, basing Krypton's past on Genesis and Exodus, its society on Jewish culture, the trial of Lex Luthor on Adolf Eichmann's, and a future holiday celebrating Superman on Passover. A fascinating journey through comic book lore, American history, and Jewish tradition, this book examines the entirety of Superman's career from 1938 to date, and is sure to give readers a newfound appreciation for the Mensch of Steel!"
832,832,832,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330418850.jpg,A Prison Diary Volume III,Jeffrey Archer,Paperback,4.0,8.2,$,11.4,9780330418850,Biography,dataset/Biography/0000833.jpg,"Jeffrey Archer's final volume in his trilogy of prison diaries covers the period of his transfer from a medium security prison, HMP Wayland, to his eventual release on parole in July 2003. It includes a shocking account of the traumatic time he spent in the notorious Lincoln jail and the events that led to his incarceration there, and also shines a harsh light on a system that is close to its breaking point. Told with humor, compassion and honesty, the diary closes with a thought-provoking manifesto that should be applauded by reform advocates and the prison population alike."
833,833,833,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2620/9780262019125.jpg,Lee Kuan Yew,Graham Allison,Hardback,4.0,18.67,$,21.1,9780262019125,Biography,dataset/Biography/0000834.jpg,"The Singapore Story is the first volume of the memoirs of Lee Kuan Yew, the man who planted the island state of Singapore firmly on the map of the world. It was first published in 1999. In intimate detail, Lee recounts the battles against colonialists, communists and communalists that led to Singapore’s independence. With consummate political skill, he countered adversaries, sometimes enlisting their help, at others opposing them, in the single-minded pursuit of Singapore’s interests. We read how he led striking unionists against the colonial government, how over tea and golf he fostered ties with key players in Britain and Malaya, of secret midnight meetings in badly lit rooms, drinking warm Anchor beer with a communist underground leader, of his purposeful forging of an alliance with communists to gain the support of the Chinese-educated masses. Readers will find inspiration in his tenacity as he fought for the people’s hearts and minds against first the communists and later the communalists – in parliament, on the streets and through the media. Drawing on unpublished Cabinet papers, archives in Singapore, Britain, Australia, New Zealand and the United States, as well as personal correspondence, he gives us a vivid picture of how others viewed him: determined (“Lee will bluff, bully and blackmail up to the eleventh hour”), motivated (“Choo knew I sweated blood to master Hokkien”), ambitious (“He would think himself as legitimate as I was to be the leader of Malaya”), dangerous (“Crush Lee! Put him inside”). It is a sometimes controversial yet strangely consistent portrait of this Asian statesman. These experiences and his dealings with the political leaders were to shape his views and policies, which have had a major impact on Singapore and the region."
834,834,834,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241977569.jpg,The Cost of Living,Deborah Levy,Paperback,4.0,8.78,$,13.0,9780241977569,Biography,dataset/Biography/0000835.jpg,
835,835,835,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008227968.jpg,Finding Gobi (Main edition),Dion Leonard,Paperback,4.0,8.41,$,10.3,9780008227968,Biography,dataset/Biography/0000836.jpg,"The New York Times bestselling true story of an Australian ultramarathon runner and a little dog who formed an unbreakable bond in the middle of the Gobi desert. Finding Gobi is the miraculous tale of Dion Leonard, a seasoned ultramarathon runner who crosses paths with a stray dog while competing in a 155-mile race through the Gobi Desert in China. The lovable pup, who would later earn the name Gobi, went step for step with Dion over the Tian Shan Mountains and across massive sand dunes, keeping pace with him for 77 miles. As Dion witnessed the incredible determination and heart of this small animal, he found his own heart undergoing a change as well. Whereas in the past these races were all about winning and being the best, his goal now was to make sure he and Gobi’s friendship continued well after the finish line, and he undertook another difficult journey to bring Gobi home to Scotland. However, before he could take her home, Gobi went missing in the sprawling Chinese city where she was being kept. Dion, with the help of strangers and a viral outpouring of assistance on the internet, set out to track her down, and reunite with the dog that changed his life. Finding Gobi: Proves that miracles are possible—anywhere and at any time Gives vivid details of an ultra-marathon and what it’s like to run one of the toughest races on the planet Connects to that special bond that humankind has with dogs and what it can open up in our hearts Read this inspiring story and discover how miracles truly are possible—and find your own heart changing as well."
836,836,836,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0083/9780008341985.jpg,Innocent,Cathy Glass,Paperback,4.5,7.85,$,10.3,9780008341985,Biography,dataset/Biography/0000837.jpg,"NOW THE NETFLIX ORIGINAL SERIES EL INOCENTE! The bestselling author and creator of the hit Netflix drama The Stranger takes readers on an electrifying ride in this thriller that peeks behind the white picket fences of suburbia—where one mistake can change your life forever. One night, Matt Hunter innocently tried to break up a fight—and ended up a killer. Now, nine years later, he’s an ex-con who takes nothing for granted. His wife, Olivia, is pregnant, and the two of them are closing on their dream house. But all it will take is one shocking, inexplicable call from Olivia’s cell phone to shatter Matt’s life a second time..."
