,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
859,859,859,859,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5924/9781592402694.jpg,"Here, There and Everywhere",Geoff Emerick,Paperback,4.0,12.49,$,17.0,9781592402694,Art-Photography,dataset/Art-Photography/0000860.jpg,"At the heart of this book is an exploration of each subject or curriculum area--the general principles, notes on practice and opportunities, and questions for review and development. Students at a rural secondary school set up a Web site in collaboration with students at a multiethnic school some 25 miles away. They wanted to explore differences and similarities between their schools and to share reports and reflections about the projects they were doing jointly. They called the site Here, There and Everywhere, after the Beatles' song. The title also captures the spirit and concerns of this handbook exploring how schools can combat racism and how issues of belonging, identity, and equality can be here, there, and everywhere in every school. A piece of forum theatre, Sticks, Stones and Macpherson, introduces the book. The overarching themes and big ideas that should permeate every curriculum subject and all aspects of the hidden curriculum in the school are discussed. The discussions and examples are consistent with, but frequently go further than, statutory requirements and expectations. Training exercises and materials for staff discussion provide guidance on dealing with racist incidents and, finally, threads from the book are drawn together to support the creation and development of formal school policies. The book draws extensively on work developed in Derbyshire. It has been compiled and edited for Derbyshire Advisory and Inspection Service by Robin Richardson, a director of the Insted consultancy. He and Insted colleague Angela Wood are the authors of The Achievement of British Pakistani Learners."
860,860,860,860,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7820/9781782062387.jpg,Hebrides,Peter May,Hardback,4.5,20.35,$,24.0,9781782062387,Art-Photography,dataset/Art-Photography/0000861.jpg,
861,861,861,861,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846142505.jpg,The Sartorialist (The Sartorialist Volume 1),Scott Schuman,Paperback,4.0,21.99,$,25.2,9781846142505,Art-Photography,dataset/Art-Photography/0000862.jpg,"In the beginning, Scott Schuman just wanted to take photographs of people that he met on the streets of New York who he felt looked great. The blog he started, thesartorialist.com, is now an interantionally renowned site and a showcase for the wonderful and varied sartorial tastes of real people across the globe. This book is a beautiful anthology of Scott's favourite images, accompanied by his insightful commentary. Published here as a limited edition hardback, with a hand-signed card from Scott inside, it includes photographs of well-known fashion figures alongside people encountered on the street whose personal style and taste demands a closer look. From the streets of New York to Florence, Stockholm, to Paris, London to Moscow and Milan, these are the men and women who have inspired Scott and the widely diverse readers of his blog."
862,862,862,862,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848497245.jpg,"Music Theory Past Papers 2014, ABRSM Grade 5",ABRSM,Sheet music,0.0,6.09,$,,9781848497245,Art-Photography,dataset/Art-Photography/0000863.jpg,"Educational Change and the Secondary School Music Curriculum in Aotearoa New Zealand provides a fascinating case study in educational change. The music curriculum has been greatly affected by deep cultural and economic forces such as the growth of popular music's importance in young people's lives, by demands for inclusive and multicultural education, and not least by advances in technology that promise to invigorate all aspects of teaching and learning. This book brings together the work of a number of leading music education scholars and teachers from Aotearoa/New Zealand to both explore these issues and to share case studies of practice: both the positive changes and the unintended consequences. Each chapter focuses on a current issue in music education and the final chapter contains responses from a number of practitioners to the issues raised by the authors, drawing together the practical and theoretical dimensions of the book."
863,863,863,863,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5932/9781593275716.jpg,The Lego Neighborhood Book,Brian Lyles,Hardback,4.0,16.73,$,18.0,9781593275716,Art-Photography,dataset/Art-Photography/0000864.jpg,"Step-by-step instructions show how to build detailed LEGO models of neighborhoods - complete with homes, stores, restaurants, barbershops, and more. Enter the fantastical world of model building. The LEGO Neighborhood Book 2 is a full-color guide to creating intricate, bustling LEGO neighborhoods, and cities. In this second volume, a follow up to the runaway best-selling first volume, you'll learn even more ways to create classic architectural styles using only LEGO bricks. In addition to creating entire buildings, LEGO model-building experts Brian and Jason Lyles also show you how to create interesting architectural features like cornices, false fronts, porches, and detailed interiors and furniture. With instructions for three buildings and many smaller builds, The LEGO Neighborhood Book 2 is sure to provide hours of building fun and inspiration for readers of all ages."
864,864,864,864,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612628035.jpg,Vinland Saga Vol. 6,Makoto Yukimura,Hardback,4.5,19.64,$,24.2,9781612628035,Art-Photography,dataset/Art-Photography/0000865.jpg,"WITHIN THE KING’S GRASP As Canute plots to become ruler of the entire Danish world, Thorfinn’s only ambition is to see a harvest profitable enough to buy his own life back. But the fates of prince and slave will come together once again, as Canute plans to seize Ketil Farm from its kindhearted master. What sinister tricks does the have up his sleeve, and could they dash Thorfinn’s hopes for freedom? Meanwhile, Einar’s infatuation with Arnheid takes an unexpected turn when her former husband – an escaped slave – barges onto the farm, insisting she run away with him… ""A fascinating, violent, and moving story [that’s] firmly among other timeless classics… Seriously, I don’t know how many different ways I can say this manga is worth reading."" -Kotaku"
865,865,865,865,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141191799.jpg,100 Artists' Manifestos,Alex Danchev,Paperback,4.0,13.46,$,16.0,9780141191799,Art-Photography,dataset/Art-Photography/0000866.jpg,"In this remarkable collection of 100 manifestos from the last 100 years, Alex Danchev presents the cacophony of voices of such diverse movements as Futurism, Dadaism, Surrealism, Feminism, Communism, Destructivism, Vorticism, Stridentism, Cannibalism and Stuckism, taking in along the way film, architecture, fashion, and cookery. Artists' manifestos are nothing if not revolutionary. They are outlandish, outrageous, and frequently offensive. They combine wit, wisdom, and world-shaking demands. This collection gathers together an international array of artists of every stripe, including Kandinsky, Mayakovsky, Rodchenko, Le Corbusier, Picabia, Dalí, Oldenburg, Vertov, Baselitz, Kitaj, Murakami, Gilbert and George, together with their allies and collaborators - such figures as Marinetti, Apollinaire, Breton, Trotsky, Guy Debord and Rem Koolhaas. Edited with an Introduction by Alex Danchev"
866,866,866,866,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7606/9781760633134.jpg,Michael,Tina Hutchence,Paperback,4.0,23.89,$,26.3,9781760633134,Art-Photography,dataset/Art-Photography/0000867.jpg,"Shortlisted for the FT/McKinsey Business Book of the Year award A renowned climate scientist shows how fossil fuel companies have waged a thirty-year campaign to deflect blame and responsibility and delay action on climate change, and offers a battle plan for how we can save the planet. Recycle. Fly less. Eat less meat. These are some of the ways that we've been told can slow climate change. But the inordinate emphasis on individual behavior is the result of a marketing campaign that has succeeded in placing the responsibility for fixing climate change squarely on the shoulders of individuals. Fossil fuel companies have followed the example of other industries deflecting blame (think ""guns don't kill people, people kill people"") or greenwashing (think of the beverage industry's ""Crying Indian"" commercials of the 1970s). Meanwhile, they've blocked efforts to regulate or price carbon emissions, run PR campaigns aimed at discrediting viable alternatives, and have abdicated their responsibility in fixing the problem they've created. The result has been disastrous for our planet. In The New Climate War, Mann argues that all is not lost. He draws the battle lines between the people and the polluters-fossil fuel companies, right-wing plutocrats, and petrostates. And he outlines a plan for forcing our governments and corporations to wake up and make real change, including: A common-sense, attainable approach to carbon pricing- and a revision of the well-intentioned but flawed currently proposed version of the Green New Deal; Allowing renewable energy to compete fairly against fossil fuels Debunking the false narratives and arguments that have worked their way into the climate debate and driven a wedge between even those who support climate change solutions Combatting climate doomism and despair-mongering With immensely powerful vested interests aligned in defense of the fossil fuel status quo, the societal tipping point won't happen without the active participation of citizens everywhere aiding in the collective push forward. This book will reach, inform, and enable citizens everywhere to join this battle for our planet."
867,867,867,867,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8571/9781857151831.jpg,The Divine Comedy,Dante Alighieri,Hardback,4.0,21.15,$,23.0,9781857151831,Art-Photography,dataset/Art-Photography/0000868.jpg,"In this three-part epic poem, Dante Alighieri takes his readers on a pilgrimage to Heaven via journeys first through Hell and Purgatory. It is a spiritual journey expounding the evils of sin through the first-person narration of the aptly named main character, Dante the Pilgrim. The title, The Divine Comedy, is not an implication that the poem is humorous in nature. Rather, the poem is a ""comedy"" in that it is of the classical style that existed in partnership with tragedy. Traditional tragedies had plotlines that began with an optimistic, or positive, event but ended in sadness, death, or a downtrodden existence. Comedy, considered a base genre, flowed in the opposite direction with tragedy, or at least unhappiness, reaching a happy or optimistic culmination.Pilgrim's journey through the realms of the dead lasts from the eve of Good Friday to the Wednesday following Easter in the year 1300. The Roman poet Virgil is Pilgrim's guide through Hell and Purgatory. Beatrice, who represents Dante's ideal woman, leads passage through Heaven. Given its religious significance, it is not surprising that The Divine Comedy is structured as a trinity. The three aforementioned sections in literary terms are known as canticas and total 14,233 lines. Each cantica is made up of thirty-three cantos, once again giving significance to the number ""three."" The poem has an introduction, which is considered part of the first cantica, thus giving the work a total of one hundred cantos.The opening section of the poem, Inferno, finds Dante lost in sin, symbolically depicted as a dark wood. He is attacked by a lion, a leopard, and a she-wolf and cannot find a way out to safety, or in the religious context of the poem, salvation. This situation is represented by a mountain obscuring the sun. He is ultimately rescued by Virgil who guides them through the underworld. Every sin in Inferno has a punishment that symbolically, even ironically, levels justice. As an example, sinful seers or fortune-tellers are destined to walk with their heads attached facing backward so as to be unable to do what they did in life: see what is yet to come. The three animals that attack Dante symbolize the sins of being self-indulgent, violent, and malicious. Hell is structured as nine circles into which sinners are classified. Those suffering from incontinence or lack of restraint fall into circles one through five. Pride or violence make up circles six and seven. Fraud and malice are the sins connected to circles eight and nine. Each of the circles signifies deeper and deeper evil ending in the earth's core, the realm of Satan. The punishments for the sins of each circle vary.After surviving the journey through Hell, Virgil leads Dante to Purgatory, a mountain on the far side of the world that was formed upon Hell's creation. The mountain has seven terraces representing the seven deadly sins. In the realm of Purgatory, sins are classified more based on one's motives than on one's actions. Theologically, there is a Christian basis although Dante does not rely exclusively on the Bible. Love is a significant theme in The Divine Comedy. Love becomes sinful when driven by pride, envy, or wrath. It is also sinful when it is sloth or weak, or too strong via lust, gluttony, or greed. An additional region of Purgatory is the Ante-Purgatory home of those excommunicated from the church and those who died who may have been repentant but had not received rites. Purgatory is an allegory for the Christian life. Souls are escorted there by angels with the hope that they might attain divine grace. The structure of Purgatory from a scientific perspective shows a medieval knowledge of the Earth as a sphere..."
868,868,868,868,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857360021.jpg,Theory of Music Workbook Grade 3 (2007),Naomi Yandell,Paperback,0.0,8.75,$,,9780857360021,Art-Photography,dataset/Art-Photography/0000869.jpg,
869,869,869,869,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385344982.jpg,How To Tie A Scarf,Potter Style,Hardback,3.5,9.54,$,12.4,9780385344982,Art-Photography,dataset/Art-Photography/0000870.jpg,"From designer silk squares to chunky homemade knits, this guide is filled with inspired ways to style your scarves. Inside you'll find: • Step-by-step tutorials for square, oblong, and embellished scarves • Styles for the summer, fall, winter, and spring seasons • DIY scarf accessories featuring camera straps, tote bags, necklaces, and more"
870,870,870,870,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848498778.jpg,"ABRSM: Piano Exam Pieces 2017 & 2018, ABRSM Grade 5",Richard Jones,Sheet music,4.5,11.33,$,,9781848498778,Art-Photography,dataset/Art-Photography/0000871.jpg,
871,871,871,871,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836556415.jpg,Braun/Hogenberg. Cities of the World,Stephan Füssel,Hardback,4.0,19.70,$,,9783836556415,Art-Photography,dataset/Art-Photography/0000872.jpg,"A magnificent reprint of maps that create a vivid sense of the life and character of cities in Renaissance Europe, Asia, Africa and Central America - Gives unusual details and selected extracts from the original text and an in-depth commentary - First published approx. 1572-1617."
872,872,872,872,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8545/9781854599827.jpg,Angels in America: Parts One & Two,Tony Kushner,Paperback,4.5,12.79,$,16.0,9781854599827,Art-Photography,dataset/Art-Photography/0000873.jpg,"Winner of the Pulitzer Prize for Drama Angels in America: A Gay Fantasia on National Themes includes Part One, Millennium Approaches and Part Two, Perestroika “Glorious. A monumental, subversive, altogether remarkable masterwork…Details of specific catastrophes may have changed since this Reagan-era AIDS epic won the Pulitzer and the Tony, but the real cosmic and human obsessions—power, religion, sex, responsibility, the future of the world—are as perilous, yet as falling-down funny, as ever.” –Linda Winer, Newsday ""A vast, miraculous play... provocative, witty and deeply upsetting... a searching and radical rethinking of American political drama."" - Frank Rich, New York Times ""A victory for theater, for the transforming power of the imagination to turn devastation into beauty."" - John Lahr, New Yorker “An enormously impressive work of the imagination and intellect, a towering example of what theater stretched to its full potential can achieve.” -Philadelphia Inquirer ""Angels in America is the finest drama of our time, speaking to us of an entire era of life and death as no other play within memory. It ranks as nothing less than one of the greatest plays of the twentieth century."" - John Heilpern, New York Observer “Some playwrights want to change the world. Some want to revolutionize theater. Tony Kushner is that rarity of rarities: a writer who has the promise to do both.” -New York Times This new edition of Tony Kushner's masterpiece is published with the author's recent changes and a new introduction in celebration of the twentieth anniversary of its original production. One of the most honored American plays in history, Angels in America was awarded two Tony Awards for Best Play and the Pulitzer Prize for Drama. It was made into an Emmy Award-winning HBO film directed by Mike Nichols. This two-part epic, subtitled ""A Gay Fantasia on National Themes,"" has received hundreds of performances worldwide in more than twenty-six languages. Tony Kushner’s plays include Angels in America; Hydriotaphia, or the Death of Dr. Brown; The Illusion, adapted from the play by Pierre Cornelle; Slavs!; A Bright Room Called Day; Homebody/Kabul; Caroline, or Change, a musical with composer Jeanine Tesori; and The Intelligent Homosexual’s Guide to Capitalism and Socialism with a Key to the Scriptures. He wrote the screenplays for Mike Nichols’s film of Angels in America and for Steven Spielberg’s Munich and Lincoln. His books include The Art of Maurice Sendak: 1980 to the Present; Brundibar, with illustrations by Maurice Sendak; and Wrestling with Zion: Progressive Jewish-American Responses to the Israeli-Palestinian Conflict, co-edited with Alisa Solomon. Among many honors, Kushner is the recipient of a Pulitzer Prize, two Tony Awards, three Obie Awards, two Evening Standard Awards, an Olivier Award, an Emmy Award, two Oscar nominations, and the Steinberg Distinguished Playwright Award. He is a member of the American Academy of Arts and Letters. In 2012, he was awarded a National Medal of Arts by President Barack Obama. He lives in Manhattan with his husband, Mark Harris."
873,873,873,873,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6315/9781631596803.jpg,The Urban Sketching Handbook: Working with Color,Ms. Shari Blaukopf,Paperback,4.5,10.50,$,15.0,9781631596803,Art-Photography,dataset/Art-Photography/0000874.jpg,"Learn to express yourself through color while painting on location with the in-depth tips and techniques of Working with Color, the fifth volume in the Urban Sketching Handbook series. Expert watercolorist, illustrator, instructor, and co-founder of Urban Sketchers Montreal Shari Blaukopf shares her essential color tips about color-water ratio, achieving bold color, avoiding muddy washes, painting in layers, and using wet-in-wet techniques. This essential handbook covers: supplies and materials sample color palettes color mixing using limited palettes monochrome sketches the power of complementary colors using evocative, expressive color With a focus on using watercolor with greater confidence and knowledge, the book also delves into pencil and ink and watersoluble pencils. The instructional text is enhanced with stunning watercolor illustrations by the author and other expert urban sketchers from beautiful locations around the globe. The illustrations include examples of color swatches showing value; mixing; illustrations of complementary, analogous, and neutral color schemes; and sample galleries. Working with Color is an indispensable guide for on-location artists looking to expand and strengthen their expressive use of color."
874,874,874,874,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697941.jpg,100 Ideas that Changed Graphic Design,Steven Heller,Paperback,4.0,21.69,$,24.0,9781856697941,Art-Photography,dataset/Art-Photography/0000875.jpg,"This accessible book demonstrates how ideas influenced and defined graphic design. Lavishly illustrated, it is both a great source of inspiration and a provocative record of some of the best examples of graphic design from the last hundred years. The entries, arranged broadly in chronological order, range from technical (overprinting, rub-on designs, split fountain); to stylistic (swashes on caps, loud typography, and white space); to objects (dust jackets, design handbooks); and methods (paper cut-outs, pixelation)."
875,875,875,875,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399580949.jpg,Dungeons and Dragons Art and Arcana,Kyle Newman,Hardback,4.5,48.71,$,,9780399580949,Art-Photography,dataset/Art-Photography/0000876.jpg,"An illustrated guide to the history and evolution of the beloved role-playing game told through the paintings, sketches, illustrations, and visual ephemera behind its creation, growth, and continued popularity. From one of the most iconic game brands in the world, this official DUNGEONS & DRAGONS illustrated history provides an unprecedented look at the visual evolution of the brand, showing its continued influence on the worlds of pop culture and fantasy. Inside the book, you'll find more than seven hundred pieces of artwork--from each edition of the core role-playing books, supplements, and adventures; as well as Forgotten Realms and Dragonlance novels; decades of Dragon and Dungeon magazines; and classic advertisements and merchandise; plus never-before-seen sketches, large-format canvases, rare photographs, one-of-a-kind drafts, and more from the now-famous designers and artists associated with DUNGEONS & DRAGONS. The superstar author team gained unparalleled access to the archives of Wizards of the Coast and the personal collections of top collectors, as well as the designers and illustrators who created the distinctive characters, concepts, and visuals that have defined fantasy art and gameplay for generations. This is the most comprehensive collection of D&D imagery ever assembled, making this the ultimate collectible for the game's millions of fans around the world."
876,876,876,876,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849941211.jpg,Stitch and Structure,Jean Draper,Hardback,4.0,22.36,$,27.0,9781849941211,Art-Photography,dataset/Art-Photography/0000877.jpg,"An essential book for any textile artist looking to expand their repertoire into two- and three-dimensional work. Leading textile artist, teacher and examiner Jean Draper takes you through the entire process from designing through construction to embellishment with mixed media. This beautiful and very practical book includes diagrams, detailed drawings and stitch information to guide the reader through the techniques, which include hand and machine embroidery. It covers: Design, including recording information for translation into stitch (with lots of drawing tips); Choice of Threads, including some unusual threads and customizing them; Constructing with Thread, everything from knotted forms, with decorative threads, grids and stacks, and coiled structures; Stitches in Thin Air, constructing with stitch alone using moulds and soluble fabric; Using Mixed Media in Stitched Structures, such as paper, sticks, wire and plastics; Adding Structure to an Existing Fabric; Three-Dimensional Fabric Structures. Working in two and three-dimensions is a growing genre of textile art and this incorporates a fresh approach and great design advice."
877,877,877,877,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419706813.jpg,Paris Street Style:A Guide to Effortless Chic,Isabelle Thomas,Paperback,3.5,16.25,$,21.1,9781419706813,Art-Photography,dataset/Art-Photography/0000878.jpg,"Contemporary fashion in the Netherlands shows a unique mix of playful individualism, conceptual strength, and organisational innovation. Delft Blue to Denim Blue maps the landscape of Dutch fashion in all its rich variety and complexity.Luxuriously illustrated in colour, the book uncovers the cultural roots of Dutch fashion in a globalized context. The authors debunk myths surrounding Dutch fashion, dig up new facts and stories, and explore the creative relation of fashion design to cultural heritage. Written by experts in the field, Delft Blue to Denim Blue gives a rich overview of designers, ranging from G-Star jeans, and affordable retailer C&A, to a savvy brand like Vanilia, and from the famous designer duo Viktor&Rolf to a futuristic designer like Iris van Herpen. The book assesses the diversity of Dutch fashion designers, firms and brands in their historical and cultural contexts."
878,878,878,878,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7808/9781780899602.jpg,Stranger Things: Worlds Turned Upside Down,Gina McIntyre,Hardback,4.5,28.18,$,30.9,9781780899602,Art-Photography,dataset/Art-Photography/0000879.jpg,"NEW YORK TIMES BESTSELLER • The official behind-the-scenes companion guide to the first two seasons and beyond, featuring exclusive photos and stunning concept art. Stranger things have happened. . . . When the first season of Stranger Things debuted on Netflix in the summer of 2016, the show struck a nerve with millions of viewers worldwide and received broad critical acclaim. The series has gone on to win six Emmy Awards, but the its success was driven more than anything by word of mouth, resonating across generations. Viewers feel personal connections to the characters. Now fans can immerse themselves in the world—or worlds—of Hawkins, Indiana, like never before. Inside you’ll find • original commentary and a foreword from creators Matt and Ross Duffer • exclusive interviews with the stars of the show, including Millie Bobby Brown, Finn Wolfhard, and David Harbour • the show’s earliest drafts, pitches to Netflix, and casting calls • insights into the Duffers’ creative process from the entire crew—from costume and set designers to composers and visual-effects specialists • deep dives into the cultural artifacts and references that inspired the look and feel of the show • a map of everyday Hawkins—with clues charting the network of the Upside Down • a digital copy of the Morse code disk Eleven uses, so you can decipher secret messages embedded throughout the text • a look into the future of the series—including a sneak preview of season three! Adding whole new layers to enrich the viewing experience, this keepsake is essential reading for anyone and everyone who loves Stranger Things. Note: This ebook is best viewed on a color device with a larger screen."
879,879,879,879,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697002.jpg,"Book of Skulls, The",Faye Dowling,Paperback,4.0,8.79,$,12.0,9781856697002,Art-Photography,dataset/Art-Photography/0000880.jpg,"How far will four friends go for immortality? This novel is Hugo and Nebula Award–winning author “Robert Silverberg at his very best” (George R. R. Martin). After Eli, a scholarly college student, finds and translates an ancient manuscript called The Book of Skulls, he and his friends embark on a cross-country trip to Arizona in search of a legendary monastery where they hope to find the secret of immortality. On the journey with Eli, there’s Timothy, an upper-class WASP with a trust fund and a solid sense of entitlement; Ned, a cynical poet and alienated gay man; and Oliver, a Kansas farm boy who escaped his rural origins and now wants to escape death. If they can find the House of Skulls where immortal monks allegedly reside, they’ll undergo a rigorous initiation. But do those eight grinning skulls mean the joke will be on them? For a sacrifice will be required. Two must die so that two may live forever . . . Stretching the boundary between science fiction and horror, Robert Silverberg masterfully probes deeper existential questions of morality, brotherhood, and self-determined destiny in what Harlan Ellison refers to as “one of my favorite nightmare novels.” This ebook features an illustrated biography of Robert Silverberg including rare images from the author’s personal collection."
880,880,880,880,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419740473.jpg,"World of IT, The",Alyse Wax,Hardback,4.0,25.21,$,37.1,9781419740473,Art-Photography,dataset/Art-Photography/0000881.jpg,First multi-year cumulation covers six years: 1965-70.
881,881,881,881,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506700137.jpg,Avatar: The Last Airbender - Smoke And Shadow Library Edition,Gene Luen Yang,Hardback,4.5,27.27,$,40.0,9781506700137,Art-Photography,dataset/Art-Photography/0000882.jpg,"""Created by Bryan Konietzko, Michael Dante DiMartino."""
882,882,882,882,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739059906.jpg,"Suzuki Piano School, Vol 4",Seizo Azuma,Paperback,4.5,14.84,$,25.7,9780739059906,Art-Photography,dataset/Art-Photography/0000883.jpg,"The New International Edition of Suzuki Piano School, Volume 1 includes French, German and Spanish translations. While the music selections in Volume 1 remain the same as the earlier edition, the spacious new engraving with minimal editing generally keeps only one piece per page. Instruction material in many pieces from Volume 1 has been removed in lieu of right-hand studies at the top of the page and left-hand studies at the bottom. Tempo markings are now included on many pieces. Titles: * ""Twinkle, Twinkle, Little Star"" Variations (Shinichi Suzuki) * Lightly Row (German Folk Song) * The Honeybee (Bohemian Folk Song) * Cuckoo (German Folk Song) * Lightly Row (German Folk Song) * French Children's Song (French Folk Song) * London Bridge (English Folk Song) * Mary Had a Little Lamb (American Nursery Song) * Go Tell Aunt Rhody (Folk Song) * Au Clair de la Lune (J. B. Lully) * Long, Long Ago (T. H. Bayly) * Little Playmates (F. X. Chwatal) * Chant Arabe (Anonymous) * Allegretto 1 (C. Czerny) * Goodbye to Winter (Folk Song) * Allegretto 2 (C. Czerny) * Christmas-Day Secrets (T. Dutton) * Allegro (S. Suzuki) * Musette (Anonymous)"
883,883,883,883,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776510.jpg,Piano Adventures,,Paperback,0.0,8.45,$,11.5,9781616776510,Art-Photography,dataset/Art-Photography/0000884.jpg,"(Faber Piano Adventures ). The appeal of popular music spans generations and genres. In this collection of 27 hits, enjoy folk tunes like ""Ashokan Farewell"" and ""Bridge Over Troubled Water,"" movie themes from James Bond and Batman , Broadway numbers from Evita and A Little Night Music , and chart-toppers performed by Michael Jackson, Adele, Billy Joel, and more. Adult Piano Adventures Popular Book 2 provides this variety, yet with accessible arrangements for the progressing pianist. Students may advance through the book alongside method studies, or jump to all their favorites. Optional chord symbols above the staff guide understanding and personal expression."
884,884,884,884,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848491168.jpg,"Music Theory in Practice Model Answers, Grade 3",ABRSM,Sheet music,4.5,5.76,$,,9781848491168,Art-Photography,dataset/Art-Photography/0000885.jpg,"Fully revised, this workbook remains the best way to prepare for ABRSM's Grade 5 Theory of Music Exam. Features a clear explanation of music notation, many worked examples and practice exercises, definitions of important words and concepts, specimen exam questions and helpful tips for students."
885,885,885,885,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7153/9780715322901.jpg,Crafting Springtime Gifts,Tone Finnanger,Paperback,4.0,9.35,$,9.5,9780715322901,Art-Photography,dataset/Art-Photography/0000886.jpg,"Includes 30 fun sewing and papercraft projects that show how to create the cutest characters. This title features rabbits, birds, frogs, cats and an array of other creatures."
886,886,886,886,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1019/9781101967577.jpg,Outlander Kitchen,Theresa Carle-Sanders,Hardback,4.0,26.62,$,35.0,9781101967577,Art-Photography,dataset/Art-Photography/0000887.jpg,"Take a bite out of Diana Gabaldon’s New York Times bestselling Outlander novels, the inspiration for the hit Starz series, with this immersive official cookbook from OutlanderKitchen founder Theresa Carle-Sanders! “If you thought Scottish cuisine was all porridge and haggis washed down with a good swally of whiskey, Outlander Kitchen’s here to prove you wrong.”—Entertainment Weekly Claire Beauchamp Randall’s incredible journey from postwar Britain to eighteenth-century Scotland and France is a feast for all five senses, and taste is no exception. From Claire’s first lonely bowl of porridge at Castle Leoch to the decadent roast beef served after her hasty wedding to Highland warrior Jamie Fraser, from gypsy stew and jam tarts to fried chicken and buttermilk drop biscuits, there are enough mouth-watering meals along the way to whet the appetite of even the most demanding palate. Now professional chef and founder of OutlanderKitchen.com Theresa Carle-Sanders offers up this extraordinary cuisine for your table. Featuring more than one hundred recipes, Outlander Kitchen retells Claire and Jamie’s incredible story through the flavors of the Scottish Highlands, the French Revolution, and beyond. Yet amateur chefs need not fear: These doable, delectable recipes have been updated for today’s modern kitchens. Here are just a few of the dishes that will keep the world of Outlander on your mind morning, noon, and nicht: • Breakfast: Yeasted Buckwheat Pancakes; A Coddled Egg for Duncan; Bacon, Asparagus, and Wild Mushroom Omelette • Appetizers: Cheese Savories; Rolls with Pigeons and Truffles; Beer-Battered Corn Fritters • Soups & Stocks: Cock-a-Leekie Soup; Murphy’s Beef Broth; Drunken Mock-Turtle Soup • Mains: Peppery Oyster Stew; Slow-Cooked Chicken Fricassee; Conspirators’ Cassoulet • Sides: Auld Ian’s Buttered Leeks; Matchstick Cold-Oil Fries; Honey-Roasted Butternut Squash • Bread & Baking: Pumpkin Seed and Herb Oatcakes; Fiona’s Cinnamon Scones; Jocasta’s Auld Country Bannocks • Sweets & Desserts: Black Jack Randall’s Dark Chocolate Lavender Fudge; Warm Almond Pastry with Father Anselm; Banoffee Trifle at River Run With gorgeous photographs and plenty of extras—including cocktails, condiments, and preserves—Outlander Kitchen is an entertainment experience to savor, a wide-ranging culinary crash course, and a time machine all rolled into one. Forget bon appétit. As the Scots say, ith do leòr!"
887,887,887,887,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5005/9780500519363.jpg,Joseph Banks' Florilegium,Joe Studholme,Hardback,5.0,88.30,$,,9780500519363,Art-Photography,dataset/Art-Photography/0000888.jpg,A compact edition of Joseph Banks' extraordinary botanical engravings of flora discovered on Captain Cook's first voyage.
